	10025.Healthy	10036.Healthy	10037.Healthy	10048.Healthy	10058.Healthy	10060.Healthy	10064.Gastrectomy	10080.Healthy	10100.Healthy	10105.Healthy	10106.Healthy	10107.Healthy	10112.Gastrectomy	10114.Healthy	10132.Healthy	10156.Gastrectomy	10166.Gastrectomy	10167.Gastrectomy	10176.Gastrectomy	10183.Healthy	10189.Gastrectomy	10192.Gastrectomy	10197.Healthy	10205.Gastrectomy	10207.Healthy	10208.Healthy	10215.Healthy	10219.Healthy	10226.Healthy	10231.Healthy	10234.Gastrectomy	10244.Healthy	10246.Healthy	10250.Healthy	10257.Gastrectomy	10258.Healthy	10291.Gastrectomy	10297.Gastrectomy	10302.Healthy	10304.Healthy	10317.Healthy	10319.Gastrectomy	10321.Gastrectomy	10340.Healthy	10341.Healthy	10342.Gastrectomy	10354.Healthy	10355.Gastrectomy	10357.Healthy	10360.Gastrectomy	10369.Gastrectomy	10378.Healthy	10395.Gastrectomy	10423.Gastrectomy	10433.Gastrectomy	10451.Gastrectomy	10457.Gastrectomy	10463.Healthy	10465.Healthy	10486.Healthy	10487.Healthy	10501.Gastrectomy	10519.Healthy	10537.Healthy	10538.Gastrectomy	10540.Gastrectomy	10543.Healthy	10554.Gastrectomy	10558.Gastrectomy	10563.Gastrectomy	10599.Gastrectomy	10623.Gastrectomy	10632.Healthy	10647.Healthy	10657.Healthy	10659.Healthy	10673.Gastrectomy	10680.Gastrectomy	10684.Healthy	10690.Gastrectomy	10696.Gastrectomy	10698.Healthy	10701.Healthy	10703.Gastrectomy	10733.Healthy	10741.Healthy	10742.Gastrectomy	10751.Gastrectomy	10776.Healthy	10782.Gastrectomy	10784.Healthy	10791.Gastrectomy	10794.Healthy	10807.Healthy	10810.Gastrectomy	10850.Healthy
C05332_Phenethylamine	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	29	68.50537104	30.75191603	4.8972022821	4.8972022821	38.16000597	98	12.30490686	6.200990401	56	4.8972022821	4.8972022821	4.8972022821	207.1086033	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	17.69617147	4.8972022821	7.680363985	4.8972022821	74.62093294	4.8972022821	33.57530458	35.4287103	4.8972022821	4.8972022821	7.467938452	4.8972022821	4.8972022821	4.8972022821	30.05306103	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	35	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	13.66624459	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	32.38070801	4.8972022821	4.8972022821	29.92302016	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	10.60576493	49.64953782	36.8004088	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	4.8972022821	31.31871694	4.8972022821	4.8972022821	5.441335869	4.8972022821	57.81933027	4.8972022821	4.8972022821	46.22336651	4.8972022821	258.9278566
C05341_beta-Ala-Lys	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	21.01055702	29.10912932	25.79567472	1.4	19.01551173	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	1.26	20.79369865	1.26	1.26	1.26	1.26	39.92611903	1.26	1.26	167.5209147	42.74611408	28.58771968	29.68446163	45.06574601	20.33014777	10.58252359	1.26	1.26	16.36771226	1.26	1.26	1.26	1.26	1.26	18.61188382	14.80839974	1.26	37.99596955	30.45165361	16.20277777	88.77837452	1.26	1.26	78.07791847	1.26	1.26	1.26	1.26	1.26	25.64398482	40.09560744	24.95362908	1.26	2.5	1.26	28.98618312	1.26	1.26	36.71506244	24.54695088	1.26	44.62783856	242.5044031	1.26	1.26	97.94544193	1.4	32.49982017	1.26	23.98522589	15.04038743	1.26	37.96999615
C05582_Homovanillate	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	1378	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	303	180.1024557	124.57802277	1338	2586	124.57802277	203	367.2013054	124.57802277	124.57802277	124.57802277	124.57802277	387.8886868	124.57802277	422.0856446	1050.048268	1052.625757	314.2436055	124.57802277	124.57802277	124.57802277	16037.41801	124.57802277	180.2136223	1298	124.57802277	124.57802277	124.57802277	124.57802277	475	228.4877919	637.3655122	124.57802277	138.4200253	124.57802277	548.7581587	124.57802277	558	2202	4483.418432	10735	10859	124.57802277	959	3295	124.57802277	145.1126869	124.57802277	157.0944019	124.57802277	124.57802277	2477.529937	899	3876	124.57802277	124.57802277	1130	342	1637	124.57802277	124.57802277	124.57802277	1627.406514	15371.90637	124.57802277	1327	124.57802277	552	1061	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277	124.57802277
C05607_3-Phenyllactate	29.898533997	29.898533997	29.898533997	29.898533997	183.1691898	421.8321595	1637	706.4213069	29.898533997	29.898533997	29.898533997	29.898533997	823	125.0862385	29.898533997	2768	2238	29.898533997	251	312.0324679	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	311.7812619	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	732	29.898533997	29.898533997	29.898533997	29.898533997	492	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	2113	2144	86.20098433	428	29.898533997	127	874	1327	33.22059333	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	614	3023	29.898533997	29.898533997	1208	386	1343	29.898533997	29.898533997	29.898533997	248.9177063	280.2772444	135	781	29.898533997	277	692	83.27475776	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997	476.0771602	29.898533997	29.898533997	29.898533997	29.898533997	29.898533997
C05629_3-Phenylpropionate	628.8053232	558.5072917	91.05554673	437.8956591	915.3373104	91.05554673	106	91.05554673	91.05554673	665.1748808	1147.721028	91.05554673	598	417.3650174	483.7669535	91.05554673	1117	356	5426	1453.676747	572.9239471	1581.071717	91.05554673	918.2291988	1910.37307	91.05554673	1850.518249	321.0963248	3773.070884	486.7247533	91.05554673	967.2125327	91.05554673	830.6997485	91.05554673	91.05554673	1391	1152.564019	500.9653362	91.05554673	3297.278378	1688	1867.501434	101.1728297	503.7541058	777.4145257	987.3340771	3680.699105	971.2037617	2790	447	975.6879516	91.05554673	91.05554673	91.05554673	426	745	91.05554673	745.9819243	312.3719988	101.2026846	471.098694	5432.162026	351.9316177	278	762	271.6155485	409	1131	1617	91.05554673	937	1103.419958	2155.705728	643.0100986	360.4828327	91.05554673	890	1662.404401	1624	170	4923.040298	91.05554673	91.05554673	91.05554673	389.0647659	91.05554673	91.05554673	91.05554673	3775	91.05554673	91.05554673	91.05554673	91.05554673	641	91.05554673
C05635_5-Hydroxyindoleacetate	260.0471573	114.9719504	124.7004936	287.1185187	170.2498911	164.9282238	32.4	32.4	255.7229934	322.1155864	32.4	32.4	270	32.4	32.4	177	160	36	204	766.7525958	550.697032	302.3054072	334	358.2877033	201.7334196	204.4448075	32.4	1327.130865	595.0104969	317.0991139	227.7987493	329.7212176	74.20224538	374.1164039	614.2246818	392.8186836	32.4	324.5730816	124.7056275	315.7775444	84.48836758	32.4	396.3980062	1157.261269	628.2506654	781.2060418	187.1395789	656.963726	659.8940039	286	961	807.491631	422	265	203	190	606	332.8000158	604.5423301	297.0304887	435.4320628	211.8314995	622.3469207	177.6994142	233	56	250.6626976	66	296	32.4	32.4	32.4	146.6788382	32.4	80.88197154	127.0183132	32.4	32.4	78.57371043	390	305	134.9925938	152.8455742	478	59.44315517	86.80345121	32.4	32.4	122.740237	32.4	89.89562221	134	32.4	58.35947183	277	32.4
C05660_5-Methoxyindoleacetate	40.292989074	579.4548794	46.84999193	40.292989074	48.18679174	724.3594	40.292989074	550.4182177	234.9085077	59.01450898	328.1381044	40.292989074	40.292989074	117.4705891	653.2811822	40.292989074	40.292989074	40.292989074	40.292989074	136.3940456	78.07964782	58.2000593	40.292989074	40.292989074	228.3432051	190.5226763	78.14310487	192.2677707	40.292989074	112.8224676	62.18973404	40.292989074	40.292989074	40.292989074	151.4989638	65.17779848	40.292989074	72.15122908	40.292989074	40.292989074	40.292989074	40.292989074	98.93897424	194.367184	40.292989074	333.4464985	2259.664356	329.4893135	40.292989074	40.292989074	40.292989074	177.9602707	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	709.2401002	548.7539698	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	46.96235895	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	78.48179752	96.65510891	233.6654902	117.0736702	40.292989074	40.292989074	71.5018967	40.292989074	40.292989074	100.6791216	98.44810229	40.292989074	52.23214455	44.76998786	40.292989074	40.292989074	72.97453947	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074	40.292989074
C05771_Isopropanolamine	245.2652406	37.46149711	169.2680036	46.87044253	150.4671587	182.7248226	273	21.36803927	266.19446	22.56092297	41.65561407	47.12241209	199	274.3645293	23.5527542	310	84	19	622	174.2227584	9.453325483	22.94977315	164	16.41052929	145.4464122	67.62171311	24.45784817	211.606151	96.02616401	70.50788411	19.10713749	274.3848449	190.276778	31.77059828	645.9449314	49.11045422	106	6.305928921	66.18204032	534.6292804	24.79990211	58	28.04359394	43.56290666	256.7707934	20.78551412	17.55478096	42.07862019	29.16575662	72	39	251.801136	623	41	16	37	36	95.28898915	34.08095377	10.2072912	83.82668817	14.28063045	46.64523147	101.7121812	35	198	38.80392135	5.6753360289	90	23	156	108	156.712268	47.13263127	659.6590502	432.015768	5.6753360289	24	19.20591081	27	38	49.95209279	27.12412185	22	24.63036059	69.27637692	23	5.6753360289	248.6957853	12	563.7189704	12	20.65696218	401.7135991	14	255.3312897
C05984_2-Hydroxybutyrate	19.240791624	19.240791624	19.240791624	19.240791624	576.2898489	19.240791624	1039	19.240791624	19.240791624	19.240791624	19.240791624	334.0281577	4279	19.240791624	19.240791624	2499	1129	19.240791624	954	372.628162	19.240791624	19.240791624	2430	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	569.8087123	19.240791624	19.240791624	356.988488	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	92.6208983	19.240791624	19.240791624	1348.380773	19.240791624	19.240791624	21.37865736	1285.080451	166.6003199	19.240791624	2076	1182	19.240791624	312	19.240791624	19.240791624	1023	823	114.7291199	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	76.24363512	525	942	19.240791624	19.240791624	3278	19.240791624	1105	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	19.240791624	269	19.240791624	19.240791624	797	19.240791624	19.240791624	19.240791624	19.240791624	472.835744	1569	19.240791624	424.1812696	19.240791624	115.6708631	19.240791624	119.7536581	149.7993985	19.240791624	1155.845092
C06104_Adipate	214.5843241	63.092466045	63.092466045	63.092466045	271.639127	63.092466045	63.092466045	63.092466045	63.092466045	408.2110542	63.092466045	63.092466045	662	87.4450253	63.092466045	63.092466045	132	63.092466045	248	152.8656047	335.301944	176.0086418	673	302.3632417	63.092466045	63.092466045	63.092466045	174.3180021	201.8917581	491.1715573	63.092466045	374.7125606	63.092466045	417.2010611	402.9476203	269.2573326	187	243.1063105	182.9261532	131.27582	1622.973789	176	132.47832	297.7162339	543.427287	305.5176842	63.092466045	995.7622604	63.092466045	241	196	70.10274005	63.092466045	63.092466045	806	694	260	272.7210179	384.8812164	63.092466045	722.3199104	63.092466045	3848.914254	381.0052935	2334	370	63.092466045	63.092466045	63.092466045	622	63.092466045	495	412.41404	63.092466045	63.092466045	63.092466045	63.092466045	63.092466045	398.7996264	309	154	63.092466045	9745.288974	203	63.092466045	63.092466045	63.092466045	63.092466045	155.6749442	216	63.092466045	193	546.4474922	63.092466045	252	63.092466045
C06524_Nornicotine	91.35732902	163.3827891	36.24404157	82.19261107	22.32609168	633.0807961	12.20671593	411.5079805	94.9846233	18.12893996	21.00013342	96.11768898	12.20671593	125.3554792	29.84001916	12.20671593	12.20671593	12.20671593	12.20671593	105.5375997	12.20671593	12.20671593	12.20671593	12.20671593	44.86450777	32.79228961	62.61262169	34.65095908	182.2002344	54.27177614	12.20671593	132.8029237	794.975408	86.30273295	12.20671593	52.40396685	12.20671593	12.20671593	319.8848906	183.5342785	12.20671593	12.20671593	14.11085851	53.6615958	395.0259989	13.5630177	346.1166045	60.29561876	12.20671593	12.20671593	12.20671593	58.30222122	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	68.31729534	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	150.2115352	340.0336194	12.20671593	147.808589	12.20671593	12.20671593	92.63658182	12.20671593	12.20671593	64.0950926	12.20671593	12.20671593	44.61377575	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593	12.20671593
C06772_Diethanolamine	46.67173668	117.367968	188.7179966	81.50241175	66.86023361	66.0654356	15.778641996	104.3137656	99.32578374	78.77210009	81.06089962	93.98015119	27	168.8168942	60.31269591	15.778641996	15.778641996	15.778641996	15.778641996	85.95868204	71.11088948	63.09022025	15.778641996	96.79509982	89.12108708	63.98375255	118.6232899	103.7983704	154.3897596	57.75370754	127.828338	98.06728052	98.69625459	108.8273067	120.0531686	113.8216453	15.778641996	49.1754685	100.3888895	81.37350678	157.9586554	15.778641996	72.37461263	126.9903942	156.1062981	48.31446705	164.8457887	33.05805257	102.0005693	218	15.778641996	79.06412906	15.778641996	264	15.778641996	15.778641996	15.778641996	94.63880009	125.193621	20.79186106	69.89921026	29.72295199	68.7846506	73.13554088	15.778641996	15.778641996	73.94576752	15.778641996	15.778641996	15.778641996	15.778641996	278	39.81506084	77.23602965	25.03313731	48.92392477	15.778641996	15.778641996	29.29267947	15.778641996	15.778641996	65.28120806	49.62047907	294	46.60351172	31.61178704	15.778641996	15.778641996	114.7553202	15.778641996	66.53964727	15.778641996	17.53182444	55.70335153	77	37.40034896
C08261_Azelate	59.91801695	60.7319949	19.998807462	30.80732382	51.33052446	60.85257158	84	33.24707397	61.08966607	243.3071268	38.81639291	52.65268001	154	44.03034305	33.62303496	65	101	25	64	66.43616527	353.4958067	169.0810743	57	101.3140725	70.56767879	62.49750482	54.74893391	65.96322071	152.0059356	85.13042058	106.6102691	104.7719699	39.72235534	164.6340218	96.80841264	76.16904711	100	309.5748872	132.7958322	19.998807462	85.55525137	40	26.51134414	29.69509756	83.92067696	115.0679834	113.0205817	102.5207126	19.998807462	164	121	38.18007032	33	19.998807462	63	92	121	71.40096838	107.3873499	90.06500568	81.06662836	174.4028335	98.55012849	39.68420948	397	47	63.62041207	19.998807462	41	66	19.998807462	65	85.52174256	83.14701864	65.77104156	54.76003494	48	188	212.0616097	148	100	39.2765343	101.8168737	82	40.84696133	22.22089718	19.998807462	19.998807462	70.8747638	83	54.852208	62	84.08746369	28.1977113	50	61.71514624
C08262_3-Methylbutanoate	3276.037431	2970.091273	2283.582827	1542.459453	13481.52563	1715.427919	1952	18.162308313	2459.455589	4391.25042	3557.615698	902.8364859	1609	1349.214497	756.385547	887	2168	2737	1004	985.107608	5906.881345	4709.483747	1510	4258.629988	2738.574739	13832.65911	4584.323627	1677.698271	3854.027916	4241.02321	4245.87745	18.162308313	3555.155313	2536.066234	3342.019162	18.162308313	3754	3007.378003	1732.774536	774.0691061	1780.447131	7664	20.18034257	1716.019316	212.3548231	18.162308313	2398.063254	18.162308313	2238.610939	3104	2465	18.162308313	1248	494	2617	2278	4385	966.5445452	1747.714295	2424.366261	5002.909984	9648.217908	3530.760477	1437.203087	8505	3736	3901.235797	1892	3207	3093	1552	6171	2799.315244	10955.01784	12846.20119	1553.968798	8798	4128	3866.883432	3204	2333	13148.36027	7106.68472	3812	2953.66923	3324.333625	7770	5711	6819.60785	11949	970.5993702	3363	9578.288677	9555.923955	4045	1313.395073
C08277_Sebacate	31.85073236	5.9293097964	5.9293097964	28.64667958	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	141.1334569	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	17	5.9293097964	5.9293097964	6.588121996	60.09358786	29.27393408	5.9293097964	32.15327281	32.92135752	5.9293097964	5.9293097964	5.9293097964	25.19990988	5.9293097964	24.01291647	5.9293097964	5.9293097964	24.18563689	12.76577006	5.9293097964	21	37.13329308	21.75910583	8.323421522	24.77248713	5.9293097964	8.426576472	5.9293097964	43.11560225	20.13148057	60.20153298	13.34832029	5.9293097964	32	13	9.306229293	5.9293097964	5.9293097964	5.9293097964	15	5.9293097964	14.4428149	21.25135527	23.23121745	11.66584291	18.25609917	15.8219842	5.9293097964	55	5.9293097964	10.03769517	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	18.97024989	5.9293097964	5.9293097964	18	26	40.8739109	5.9293097964	16	5.9293097964	12.71246922	5.9293097964	10.40443437	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	5.9293097964	13	17.20076248	5.9293097964	12	5.9293097964
C09815_Benzamide	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	967	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	919	12.362286195	12.362286195	1419	435	12.362286195	2004	12.362286195	48.31821316	23.08631587	12.362286195	82.30913906	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	807.8854003	12.362286195	1054.697759	12.362286195	30.80111527	12.362286195	410	18.89051405	119.8232778	123.6994208	12.362286195	1973	12.362286195	12.362286195	534.184789	12.362286195	191.8305835	12.362286195	12.362286195	2428	505	12.362286195	1247	1201	12.362286195	440	901	12.362286195	12.362286195	38.34064174	671.4762096	46.6886464	13.73587355	777.7693162	12.362286195	1177	103.5850786	12.362286195	1992	359	405	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	714	339	12.362286195	447	528	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	886.136748	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195	12.362286195
C10172_Proline betaine	74.21711191	28.60320181	147.0145383	174.458899	57.70352054	71.27575538	15	8.909908388	103.2876752	12.89628246	155.625444	3.75538352	25	38.33346296	32.34409391	35	27	4.9	403	14.89069781	15.16947109	728.0783722	841	41.24900867	187.2153057	153.9559628	119.3731703	19.51692841	211.0753485	56.10782654	52.9788552	45.5859671	4.810853793	71.6589963	49.07965381	134.5505167	89	37.16093189	6.322076198	12.75893278	73.40119346	60	47.16600077	84.29454565	98.89084235	20.41355478	103.4273362	151.4875452	34.94195955	114	21	112.1794102	17	7.2	12	32	16	521.591775	53.71459498	5.068660272	6.450105308	18.40923056	7.782613362	12.02877631	16	66	82.539232	9.2	56	45	46	368	17.21517526	50.21700761	9.289157324	3.973721233	21	61	114.7234567	50	135	44.76093152	53.07332403	100	147.2220688	46.89348768	13	3.379845168	82.21095314	155	8.993526802	11	160.6560477	7.68483171	176	34.18932218
C11118_1-Methyl-2-pyrrolidinone	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	2497	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	2282	51.72365673	51.72365673	4763	1082	307	5223	51.72365673	51.72365673	51.72365673	51.72365673	62.89921453	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	1895.880858	51.72365673	2867.649203	51.72365673	57.4707297	51.72365673	744	51.72365673	204.399793	213.9068104	218.8175947	4525	51.72365673	51.72365673	1404.171914	51.72365673	212.8491871	51.72365673	51.72365673	5451	1005	51.72365673	2338	2537	51.72365673	884	1512	51.72365673	51.72365673	51.72365673	1936.325918	72.6523485	51.72365673	2084.306182	51.72365673	2193	167.3599449	51.72365673	4822	659	798	51.72365673	51.72365673	153.076268	2218.216126	1169.393429	1662	51.72365673	51.72365673	1120	1251	2469.617505	51.72365673	51.72365673	948.0085708	482.2508611	51.72365673	51.72365673	3046.665702	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673	51.72365673
C11284_3-Indolebutyrate	22.986814608	22.986814608	22.986814608	234.4624464	407.049204	554.2178586	22.986814608	22.986814608	22.986814608	22.986814608	834.5514091	462.3536598	22.986814608	630.9638142	107.9396984	22.986814608	22.986814608	22.986814608	22.986814608	746.8562068	22.986814608	22.986814608	22.986814608	22.986814608	398.2662484	2335.249838	85.55399859	22.986814608	2450.367798	22.986814608	118.7214705	541.7857661	22.986814608	22.986814608	22.986814608	1163.496836	22.986814608	22.986814608	111.8619678	551.6455725	67.62160982	22.986814608	9223.694443	22.986814608	3578.400799	4656.092925	22.986814608	7082.746911	149.9291695	22.986814608	22.986814608	2635.143739	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	851.1284825	75.63615141	25.54090512	44.91281453	22.986814608	163.2234723	22.986814608	22.986814608	22.986814608	60.08902237	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	2516.489625	653.829823	1041.683634	149.644402	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608	22.986814608
C16741_5-Hydroxylysine	157.1687004	11.77210623	464.686011	898.6948797	39.83527872	663.4042309	41	186.1107409	948.2000673	15.7164657	14.67582461	1711.531223	18	1185.172131	23.22953713	27	21	9.4	56	204.3636387	31.25375008	40.5195934	237	14.70724792	93.78388761	58.54907174	31.95363684	19.65560032	35.95203175	39.57918626	8.858215188	395.6909432	916.5881818	1329.759465	432.3557379	97.14700685	35	4.217636325	17.83215522	897.0175402	143.0853745	56	39.11809898	144.5844875	366.5690522	11.89874206	65.8256536	26.30178809	24.40122359	22	36	231.7508212	771	225	13	34	44	136.4262337	11.61486507	8.496890536	9.147225459	8.194672621	18.20143263	956.3042184	14	271	109.446543	17	33	17	82	47	17.64049316	202.2860458	18.44266115	10.86272919	15	3.7958726925	31.18201704	19	64	24.93973569	18.98119254	23	14.70763767	2815.05795	22	3.7958726925	48.26234636	51	330.1137775	24	94.63382017	16.58403344	34	368.6611269
